AvgSpotLen	BioSample	Experiment	Instrument	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	biomaterial_provider	cell_line	cell_type	source_name	treated_with	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study
152	SAMN03317475	SRX860170	NextSeq 500	2015-02-03	36	17	Homo sapiens	SRR1781010	SRS831749	GSM1597390	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317652	SRX860171	NextSeq 500	2015-02-03	13	5	Homo sapiens	SRR1781011	SRS831750	GSM1597391	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317650	SRX860172	NextSeq 500	2015-02-03	41	19	Homo sapiens	SRR1781012	SRS831751	GSM1597392	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317453	SRX860173	NextSeq 500	2015-02-03	16	7	Homo sapiens	SRR1781013	SRS831752	GSM1597393	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317550	SRX860174	NextSeq 500	2015-02-03	43	20	Homo sapiens	SRR1781014	SRS831754	GSM1597394	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317511	SRX860175	NextSeq 500	2015-02-03	40	19	Homo sapiens	SRR1781015	SRS831753	GSM1597395	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317497	SRX860176	NextSeq 500	2015-02-03	35	17	Homo sapiens	SRR1781016	SRS831755	GSM1597396	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317526	SRX860177	NextSeq 500	2015-02-03	7	3	Homo sapiens	SRR1781017	SRS831756	GSM1597397	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317703	SRX860178	NextSeq 500	2015-02-03	57	27	Homo sapiens	SRR1781018	SRS831757	GSM1597398	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317636	SRX860179	NextSeq 500	2015-02-03	11	5	Homo sapiens	SRR1781019	SRS831759	GSM1597399	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317555	SRX860180	NextSeq 500	2015-02-03	13	6	Homo sapiens	SRR1781020	SRS831760	GSM1597400	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317499	SRX860181	NextSeq 500	2015-02-03	9	4	Homo sapiens	SRR1781021	SRS831758	GSM1597401	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317492	SRX860182	NextSeq 500	2015-02-03	6	2	Homo sapiens	SRR1781022	SRS831761	GSM1597402	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317669	SRX860183	NextSeq 500	2015-02-03	6	2	Homo sapiens	SRR1781023	SRS831763	GSM1597403	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317689	SRX860184	NextSeq 500	2015-02-03	22	11	Homo sapiens	SRR1781024	SRS831762	GSM1597404	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317514	SRX860185	NextSeq 500	2015-02-03	30	14	Homo sapiens	SRR1781025	SRS831766	GSM1597405	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317554	SRX860186	NextSeq 500	2015-02-03	34	16	Homo sapiens	SRR1781026	SRS831767	GSM1597406	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317548	SRX860187	NextSeq 500	2015-02-03	32	13	Homo sapiens	SRR1781027	SRS831764	GSM1597407		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317618	SRX860188	NextSeq 500	2015-02-03	28	12	Homo sapiens	SRR1781028	SRS831765	GSM1597408		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317483	SRX860189	NextSeq 500	2015-02-03	69	31	Homo sapiens	SRR1781029	SRS831768	GSM1597409		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317529	SRX860190	NextSeq 500	2015-02-03	61	28	Homo sapiens	SRR1781030	SRS831770	GSM1597410		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317654	SRX860191	NextSeq 500	2015-02-03	38	17	Homo sapiens	SRR1781031	SRS831769	GSM1597411		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317621	SRX860192	NextSeq 500	2015-02-03	17	7	Homo sapiens	SRR1781032	SRS831772	GSM1597412		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317586	SRX860193	NextSeq 500	2015-02-03	22	10	Homo sapiens	SRR1781033	SRS831771	GSM1597413		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317643	SRX860194	NextSeq 500	2015-02-03	46	22	Homo sapiens	SRR1781034	SRS831773	GSM1597414		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317500	SRX860195	NextSeq 500	2015-02-03	18	7	Homo sapiens	SRR1781035	SRS831774	GSM1597415		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317547	SRX860196	NextSeq 500	2015-02-03	55	25	Homo sapiens	SRR1781036	SRS831775	GSM1597416		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317667	SRX860197	NextSeq 500	2015-02-03	34	15	Homo sapiens	SRR1781037	SRS831778	GSM1597417		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317674	SRX860198	NextSeq 500	2015-02-03	37	16	Homo sapiens	SRR1781038	SRS831777	GSM1597418		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317589	SRX860199	NextSeq 500	2015-02-03	36	16	Homo sapiens	SRR1781039	SRS831776	GSM1597419		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317466	SRX860200	NextSeq 500	2015-02-03	18	8	Homo sapiens	SRR1781040	SRS831779	GSM1597420		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317513	SRX860201	NextSeq 500	2015-02-03	28	12	Homo sapiens	SRR1781041	SRS831780	GSM1597421		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317684	SRX860202	NextSeq 500	2015-02-03	39	18	Homo sapiens	SRR1781042	SRS831781	GSM1597422		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317461	SRX860203	NextSeq 500	2015-02-03	18	8	Homo sapiens	SRR1781043	SRS831782	GSM1597423		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317473	SRX860204	NextSeq 500	2015-02-03	45	20	Homo sapiens	SRR1781044	SRS831783	GSM1597424		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317462	SRX860205	NextSeq 500	2015-02-03	19	8	Homo sapiens	SRR1781045	SRS831784	GSM1597425		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317633	SRX860206	NextSeq 500	2015-02-03	27	13	Homo sapiens	SRR1781046	SRS831785	GSM1597426		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317537	SRX860207	NextSeq 500	2015-02-03	13	5	Homo sapiens	SRR1781047	SRS831786	GSM1597427		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317644	SRX860208	NextSeq 500	2015-02-03	63	29	Homo sapiens	SRR1781048	SRS831787	GSM1597428		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317563	SRX860209	NextSeq 500	2015-02-03	28	12	Homo sapiens	SRR1781049	SRS831788	GSM1597429		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317683	SRX860210	NextSeq 500	2015-02-03	35	15	Homo sapiens	SRR1781050	SRS831795	GSM1597430		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317476	SRX860211	NextSeq 500	2015-02-03	63	28	Homo sapiens	SRR1781051	SRS831789	GSM1597431		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317521	SRX860212	NextSeq 500	2015-02-03	36	16	Homo sapiens	SRR1781052	SRS831790	GSM1597432		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317709	SRX860213	NextSeq 500	2015-02-03	53	24	Homo sapiens	SRR1781053	SRS831792	GSM1597433		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317530	SRX860214	NextSeq 500	2015-02-03	30	13	Homo sapiens	SRR1781054	SRS831794	GSM1597434		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317573	SRX860215	NextSeq 500	2015-02-03	68	31	Homo sapiens	SRR1781055	SRS831796	GSM1597435		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317714	SRX860216	NextSeq 500	2015-02-03	50	22	Homo sapiens	SRR1781056	SRS831793	GSM1597436		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317564	SRX860217	NextSeq 500	2015-02-03	29	13	Homo sapiens	SRR1781057	SRS831791	GSM1597437		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317673	SRX860218	NextSeq 500	2015-02-03	42	20	Homo sapiens	SRR1781058	SRS831797	GSM1597438		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317692	SRX860219	NextSeq 500	2015-02-03	33	15	Homo sapiens	SRR1781059	SRS831799	GSM1597439		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317676	SRX860220	NextSeq 500	2015-02-03	36	16	Homo sapiens	SRR1781060	SRS831800	GSM1597440		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317645	SRX860221	NextSeq 500	2015-02-03	13	5	Homo sapiens	SRR1781061	SRS831798	GSM1597441		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317686	SRX860222	NextSeq 500	2015-02-03	50	22	Homo sapiens	SRR1781062	SRS831810	GSM1597442		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317569	SRX860223	NextSeq 500	2015-02-03	38	16	Homo sapiens	SRR1781063	SRS831801	GSM1597443		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317449	SRX860224	NextSeq 500	2015-02-03	18	7	Homo sapiens	SRR1781064	SRS831802	GSM1597444		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317691	SRX860225	NextSeq 500	2015-02-03	36	16	Homo sapiens	SRR1781065	SRS831817	GSM1597445		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317582	SRX860226	NextSeq 500	2015-02-03	32	14	Homo sapiens	SRR1781066	SRS831803	GSM1597446		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317585	SRX860227	NextSeq 500	2015-02-03	72	33	Homo sapiens	SRR1781067	SRS831804	GSM1597447		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317505	SRX860228	NextSeq 500	2015-02-03	37	16	Homo sapiens	SRR1781068	SRS831805	GSM1597448		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317687	SRX860229	NextSeq 500	2015-02-03	31	13	Homo sapiens	SRR1781069	SRS831806	GSM1597449		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317663	SRX860230	NextSeq 500	2015-02-03	42	20	Homo sapiens	SRR1781070	SRS831818	GSM1597450		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317671	SRX860231	NextSeq 500	2015-02-03	58	26	Homo sapiens	SRR1781071	SRS831807	GSM1597451		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317702	SRX860232	NextSeq 500	2015-02-03	71	32	Homo sapiens	SRR1781072	SRS831808	GSM1597452		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317503	SRX860233	NextSeq 500	2015-02-03	110	50	Homo sapiens	SRR1781073	SRS831809	GSM1597453		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317704	SRX860234	NextSeq 500	2015-02-03	55	25	Homo sapiens	SRR1781074	SRS831812	GSM1597454		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317549	SRX860235	NextSeq 500	2015-02-03	18	7	Homo sapiens	SRR1781075	SRS831811	GSM1597455		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317623	SRX860236	NextSeq 500	2015-02-03	21	9	Homo sapiens	SRR1781076	SRS831814	GSM1597456		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317638	SRX860237	NextSeq 500	2015-02-03	35	16	Homo sapiens	SRR1781077	SRS831813	GSM1597457		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317670	SRX860238	NextSeq 500	2015-02-03	33	15	Homo sapiens	SRR1781078	SRS831815	GSM1597458		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317557	SRX860239	NextSeq 500	2015-02-03	29	13	Homo sapiens	SRR1781079	SRS831819	GSM1597459		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317601	SRX860240	NextSeq 500	2015-02-03	6	3	Homo sapiens	SRR1781080	SRS831816	GSM1597460		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317456	SRX860241	NextSeq 500	2015-02-03	32	14	Homo sapiens	SRR1781081	SRS831820	GSM1597461		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317458	SRX860242	NextSeq 500	2015-02-03	19	9	Homo sapiens	SRR1781082	SRS831824	GSM1597462		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317488	SRX860243	NextSeq 500	2015-02-03	10	4	Homo sapiens	SRR1781083	SRS831821	GSM1597463		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317656	SRX860244	NextSeq 500	2015-02-03	32	15	Homo sapiens	SRR1781084	SRS831822	GSM1597464		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317572	SRX860245	NextSeq 500	2015-02-03	18	7	Homo sapiens	SRR1781085	SRS831823	GSM1597465		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317620	SRX860246	NextSeq 500	2015-02-03	133	61	Homo sapiens	SRR1781086	SRS831826	GSM1597466		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317474	SRX860247	NextSeq 500	2015-02-03	88	40	Homo sapiens	SRR1781087	SRS831825	GSM1597467		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317617	SRX860248	NextSeq 500	2015-02-03	17	7	Homo sapiens	SRR1781088	SRS831830	GSM1597468		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317706	SRX860249	NextSeq 500	2015-02-03	32	14	Homo sapiens	SRR1781089	SRS831827	GSM1597469		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317539	SRX860250	NextSeq 500	2015-02-03	23	10	Homo sapiens	SRR1781090	SRS831828	GSM1597470		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317592	SRX860251	NextSeq 500	2015-02-03	30	14	Homo sapiens	SRR1781091	SRS831829	GSM1597471		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317653	SRX860252	NextSeq 500	2015-02-03	32	14	Homo sapiens	SRR1781092	SRS831831	GSM1597472		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317628	SRX860253	NextSeq 500	2015-02-03	24	11	Homo sapiens	SRR1781093	SRS831832	GSM1597473		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317510	SRX860254	NextSeq 500	2015-02-03	28	13	Homo sapiens	SRR1781094	SRS831833	GSM1597474		TF-1	erythroleukemia cell line	singles-TF1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
